star,Verfied_Audience_Comment,label
5.0,lots of action and great stunts. make you wanted to travel to all these beautiful countries .,1
5.0,"my son and i loved it! lots of action and comedy to keep the anticipation going! plus, who doesnt love the rock!",1
4.0,"funny movie, lots of action and comedy.",1
3.5,"was cool, kinda seemed like it was to chopped together and some scenes could of been left out or go a different route. the constant bickering and i gotta work alone stuff is getting old to me, would of been cool if both shaw brothers was in it and the ending got me intrigued of a sequel",0
3.5,it was a lot of fun.,0
4.5,didnt like the use of the f word but otherwise good movie  lots of action and humor too.,1
4.0,great movie if you want to laugh a little,1
5.0,great action! great culture provided. kick ass!,1
4.0,"a high action packed movie, great if your a jason statham and dwayne johnson fan. idris elba actually plays a pretty good villain. though if this was a realistic film they would probably be dead in the first 15min of the film. the only thing i really dont get is why they put fast and the furious on this film, maybe the same universe but they didnt do a good job of getting this by. definitely in its own separate little bubble completely.",1
5.0,lots of action and humor.,1
4.0,action packed throughout the movie!!,1
3.5,"despite pacing issues, plot holes and inconsistent characterization, its a lot of fun. just dont go in looking for levels to read into.",0
3.0,"it was ok, i think they tried to hard, and most of the joke was flat and not funny at all",0
5.0,"was very good, being from hawaii and all... loved it...",1
5.0,"it was great, just walked in, found our seats and it was a great movie. thumps up",1
4.0,"the last fight scene was a bit much, overall loved it.",1
4.5,very likeable. tons of action and plenty of suspense. not enough of dwayne shirtless.,1
4.0,stupid as always. loved it.,1
5.0,"omg i saw it 2 times and loved it both and cant wait for a possible part 2 full of action,comedy and more and the 2 hot stars ",1
5.0,loved this movie!! definitely a must see.,1
5.0,just great fun action and cool stunts. character story choices are problematic but still very enjoyable.,1
3.5,no the same with the rest of the cast,0
5.0,great action comedy!,1
4.0,not fast and furious....but totally good,1
3.0,good action but some just didnt seem real,0
3.0,"it had a good base story but it never developed. it was more about fights, high speed chases and i love the banter but it could be directed more towards the story line.",0
3.0,better than expected,0
5.0,this was an awesome movie,1
5.0,such a fun movie!! lots of violence but it seems kind of spoofy the way they do it so not so bad. i loved the samoa part!!!,1
3.0,found the movie way too long for what it was.,0
5.0,great movie and lots of action. loved the music as well.,1
5.0,love it there are going to do another one .,1
4.0,it was a good movie. but i wouldnt compare it to any of the fast  furious movies. hobbs  shaw is in its on lane.,1
5.0,gr8 buddy flick . . . best since lethal weapons.,1
5.0,i loved this movie . it was funny . it was thrilling . everything went together .,1
3.5,movie is good but it gets a little corny towards the end.,0
4.0,"awesome special effects , timeline too long, but story line was believable and clear... great time definitely will watch again!",1
5.0,amazing i love defining the laws of physics,1
5.0,my family enjoyed the movie very much and looking forward to the next one.,1
2.0,jokes didnt land.cgi wasnt amazing and storyline was bleh..not the worst movie ive seen but it wasnt needed,-1
3.0,ive never watched a single fast and furious. this movie was entertaining. i would give it 3.5 stars. i wouldnt call it awesome.,0
4.0,funny movie that was entertaining throughout,1
2.0,the action was good but the plot was corny to me... liked it better when it was mainly about the cars,-1
5.0,"action packed and exciting. tons of jujitsu a kicking. lil corny with the jokes at points and times, but most of the jokes of hobbs vs shaw were funny to say the least. overall pretty good for a date night. not a classic though. i definitely recommend if you are a fan of the fast and furious series",1
5.0,"excellent banter between hobbs and shaw. a lot of action. idris elba is great as a bad guy, he also wrote the script and sang the song at the end of the film. surprise, funny cameos of ryan reynolds and kevin hart. awesome music throughout and a great storyline that works. hope they make another one with these two guys! they are great together! absolutely loved it!!",1
5.0,action packed and funny great movie,1
5.0,soooo good!! i loved this movie. constant action with awesome stunts!,1
4.0,great show. the comedy was throughout the show the action was very good. some disbelieving moments but you dont see a show like this for believability. if you like it action and comedy this is the way to go,1
5.0,amazing movie i would like to see it again,1
5.0,action pack and a mix of humor throughout the whole movie. enjoyed it so much and might have to go and watch it again.,1
3.0,it was good. different than the fast and furious franchise,0
4.0,good action and comedy. some nice easter eggs.,1
5.0,its was good action movie with some funny parts. enjoyable movie for my mom and i,1
2.0,it was a lot of action and corny moments.,-1
3.5,needed more car chase scenes,0
4.0,went in thinking that this was going to be boring. found the banner between the stars entertaining. then the addition of kevin hart really added fun. action was good and recommend for a fun filled afternoon.,1
5.0,"it was funny, and action packed, and im happy it wasnt about racing like the others were , great movie.",1
5.0,action from scene 1 to the end!!! bravo!!!,1
5.0,action is fabulous. story is great and the characters are fantastic!,1
5.0,"this was a really good movie, and im not even a big fan of action. definitely a must see movie",1
5.0,loved the exchange between characters. the action was amazing. the lamborghini doors on the cayman really set the car apart. i want that on mine.,1
5.0,loved it great movie,1
3.5,very exciting good entertainment lots of action,0
4.0,completely entertaining and statham and dwayne work well together. go see it!,1
0.5,it does not deserve the fast and furious name.,-1
5.0,"very funny, filled with action and great chemistry!",1
4.5,great action. wonderful repartee between stars. hilarious scenes mixed with serious action.,1
3.0,because of the constant use of bad language. young people are especially drawn to watching these types of movies. its our responsibility to set better example to young people and adults. great action.,0
